year,source_target,neighbor_target,similarity_score,rank
2021,2021_tarov1939074272,2021_tarov2007007058,0.44785770773887634,1
2021,2021_tarov1939074272,2021_tarov1941668278,0.4465138614177704,2
2021,2021_tarov1939074272,2021_tarov1943119638,0.4448310434818268,3
2021,2021_tarov1939074272,2021_tarov1943284407,0.4308947026729584,4
2021,2021_tarov1939074272,2021_tarov1941614231,0.426257461309433,5
2021,2021_tarov1939074272,2021_tarov1943272488,0.42473822832107544,6
2021,2021_tarov1939074272,2021_tarov1941405384,0.4224628508090973,7
2021,2021_tarov1939074272,2021_tarov1943250082,0.4186756908893585,8
2021,2021_tarov1939074272,2021_tarov1941559913,0.41651856899261475,9
2021,2021_tarov1939074272,2021_tarov1943301010,0.40917399525642395,10
2021,2021_tarov1941233833,2021_tarov1943245763,0.43432462215423584,1
2021,2021_tarov1941233833,2021_tarov1943243421,0.429885596036911,2
2021,2021_tarov1941233833,2021_tarov1943287332,0.42328113317489624,3
2021,2021_tarov1941233833,2021_tarov1943280245,0.4186742305755615,4
2021,2021_tarov1941233833,2021_tarov1943317374,0.414863646030426,5
2021,2021_tarov1941233833,2021_tarov1941492242,0.40981054306030273,6
2021,2021_tarov1941233833,2021_tarov1943271393,0.4073473811149597,7
2021,2021_tarov1941233833,2021_tarov1941506686,0.40084514021873474,8
2021,2021_tarov1941233833,2021_tarov1941484304,0.40009748935699463,9
2021,2021_tarov1941233833,2021_tarov1941663612,0.399429589509964,10
2021,2021_tarov1941249851,2021_tarov1943287915,0.9382109642028809,1
2021,2021_tarov1941249851,2021_tarov1941525467,0.8931434154510498,2
2021,2021_tarov1941249851,2021_tarov1941496186,0.877288818359375,3
2021,2021_tarov1941249851,2021_tarov1943298863,0.8361236453056335,4
2021,2021_tarov1941249851,2021_tarov1941557080,0.8348376154899597,5
2021,2021_tarov1941249851,2021_tarov1943253053,0.8336623311042786,6
2021,2021_tarov1941249851,2021_tarov1941573192,0.816417396068573,7
2021,2021_tarov1941249851,2021_tarov1941535602,0.7753978967666626,8
2021,2021_tarov1941249851,2021_tarov1941559180,0.6600605845451355,9
2021,2021_tarov1941249851,2021_tarov1943252721,0.6205028891563416,10
2021,2021_tarov1941282363,2021_tarov1941592372,0.651914656162262,1
2021,2021_tarov1941282363,2021_tarov1943260525,0.6485145092010498,2
2021,2021_tarov1941282363,2021_tarov1941592361,0.6363433599472046,3
2021,2021_tarov1941282363,2021_tarov1943230752,0.5875319242477417,4
