year,source_target,neighbor_target,similarity_score,rank
2020,2020_tarov1907237456,2020_tarov1941478568,0.6631928086280823,1
2020,2020_tarov1907237456,2020_tarov1941469282,0.6122881770133972,2
2020,2020_tarov1907237456,2020_tarov1943212729,0.6102282404899597,3
2020,2020_tarov1907237456,2020_tarov1943188649,0.6081570386886597,4
2020,2020_tarov1907237456,2020_tarov1943218979,0.5806750059127808,5
2020,2020_tarov1907237456,2020_tarov1943231128,0.5776463747024536,6
2020,2020_tarov1907237456,2020_tarov1943196079,0.5751613974571228,7
2020,2020_tarov1907237456,2020_tarov1943185810,0.573647141456604,8
2020,2020_tarov1907237456,2020_tarov1943196793,0.5732851624488831,9
2020,2020_tarov1907237456,2020_tarov1943230257,0.568274974822998,10
2020,2020_tarov1939075514,2020_tarov1941332837,0.5531824231147766,1
2020,2020_tarov1939075514,2020_tarov1943182129,0.5411310195922852,2
2020,2020_tarov1939075514,2020_tarov1943213346,0.522110104560852,3
2020,2020_tarov1939075514,2020_tarov1943176440,0.49735262989997864,4
2020,2020_tarov1939075514,2020_tarov1941447834,0.49485448002815247,5
2020,2020_tarov1939075514,2020_tarov1943226270,0.48507335782051086,6
2020,2020_tarov1939075514,2020_tarov1943189238,0.48132750391960144,7
2020,2020_tarov1939075514,2020_tarov1943206490,0.47527506947517395,8
2020,2020_tarov1939075514,2020_tarov1943224118,0.4599161446094513,9
2020,2020_tarov1939075514,2020_tarov1943186196,0.45185860991477966,10
2020,2020_tarov1939075994,2020_tarov1941440571,0.4443869888782501,1
2020,2020_tarov1939075994,2020_tarov1943205522,0.4212731420993805,2
2020,2020_tarov1939075994,2020_tarov1943186659,0.4135946035385132,3
2020,2020_tarov1939075994,2020_tarov1941389145,0.41238537430763245,4
2020,2020_tarov1939075994,2020_tarov1943206025,0.40843474864959717,5
2020,2020_tarov1939075994,2020_tarov1941463553,0.400971919298172,6
2020,2020_tarov1939075994,2020_tarov1943186653,0.40015485882759094,7
2020,2020_tarov1939075994,2020_tarov1943228986,0.3970649242401123,8
2020,2020_tarov1939075994,2020_tarov1943208999,0.3903977572917938,9
2020,2020_tarov1939075994,2020_tarov1943182798,0.3896900415420532,10
2020,2020_tarov1939076371,2020_tarov1943237100,0.9745553135871887,1
2020,2020_tarov1939076371,2020_tarov1943214557,0.9723725318908691,2
2020,2020_tarov1939076371,2020_tarov1943188993,0.9717270135879517,3
2020,2020_tarov1939076371,2020_tarov1943197757,0.970427930355072,4
2020,2020_tarov1939076371,2020_tarov1943209244,0.9704071283340454,5
2020,2020_tarov1939076371,2020_tarov1941429647,0.9697684049606323,6
2020,2020_tarov1939076371,2020_tarov1943178371,0.968936026096344,7
2020,2020_tarov1939076371,2020_tarov1943200612,0.9687309265136719,8
2020,2020_tarov1939076371,2020_tarov1943255857,0.6576759219169617,9
2020,2020_tarov1939076371,2020_tarov1943200724,0.6249669790267944,10
2020,2020_tarov1939082151,2020_tarov1943189471,0.592327892780304,1
2020,2020_tarov1939082151,2020_tarov1943213434,0.5426510572433472,2
2020,2020_tarov1939082151,2020_tarov1941385143,0.5268646478652954,3
2020,2020_tarov1939082151,2020_tarov1941439834,0.5169388055801392,4
2020,2020_tarov1939082151,2020_tarov1943215619,0.485328733921051,5
2020,2020_tarov1939082151,2020_tarov1943216312,0.48082825541496277,6
2020,2020_tarov1939082151,2020_tarov1941477527,0.44071677327156067,7
2020,2020_tarov1939082151,2020_tarov1943225959,0.4332501292228699,8
2020,2020_tarov1939082151,2020_tarov1943238829,0.42281991243362427,9
2020,2020_tarov1939082151,2020_tarov1943180092,0.4175966680049896,10
2020,2020_tarov1941173155,2020_tarov1941447933,0.5723186731338501,1
2020,2020_tarov1941173155,2020_tarov1943212028,0.5666070580482483,2
2020,2020_tarov1941173155,2020_tarov1943185410,0.555485725402832,3
