year,target_id,mean_similarity,max_similarity,min_similarity,std_similarity,num_similar_targets,network_degree
1997,1997_tarov142899,0.10918657238048168,0.22057470084576483,0.04034850217792016,0.038776892531927086,69,69
1997,1997_tarov142969,0.12183728881794499,0.23738286820676002,0.06449334857068055,0.03593477743286982,69,69
1997,1997_tarov142976,0.07591067178758264,0.13376131108129205,0.030673114969560433,0.021466347593937438,69,69
1997,1997_tarov143141,0.07213062108999028,0.1399757848307451,0.0298142396999972,0.027450128034417196,69,69
1997,1997_tarov143679,0.10103731385520383,0.21843409745264084,0.03763123255398824,0.04732670820988519,69,69
1997,1997_tarov145681,0.13983724893734117,0.5961538461538463,0.04057671707257472,0.13330832453615332,69,69
1997,1997_tarov145967,0.09889658160234657,0.9999999999999976,0.03369315075732278,0.1119477457787124,69,69
1997,1997_tarov146994,0.16504006397101958,0.46256884688429784,0.057459035138106865,0.10382387676230412,69,69
1997,1997_tarov147210,0.1267159960760534,0.3645555017033666,0.061082838562241386,0.05917320531713958,69,69
1997,1997_tarov148317,0.13760746790965275,0.4058331485532074,0.05951898958700064,0.06088559058787579,69,69
1997,1997_tarov149381,0.08681794840625763,0.1718264538279865,0.04111780929095404,0.026093742317723795,69,69
1997,1997_tarov151298,0.12106558196246468,0.29949302356453145,0.05101627678885769,0.05481152923531454,69,69
1997,1997_tarov151810,0.14467974847333828,0.8062593696701654,0.054180605222412886,0.1023518871858821,69,69
1997,1997_tarov151821,0.08685719197249153,0.15778641172210597,0.04564354645876385,0.022343489754041195,69,69
1997,1997_tarov152169,0.12147069710308672,0.24105221280251113,0.05690815942773481,0.037433002175883016,69,69
1997,1997_tarov155001,0.08812686821857026,0.23516004145696012,0.034020690871988585,0.0430170419826428,69,69
1997,1997_tarov155119,0.09306147839342126,0.16869913433573427,0.027295012258107463,0.028731839928696143,69,69
1997,1997_tarov158883,0.1494020928423,0.7460604429355304,0.059861866246960285,0.08775966153860544,69,69
1997,1997_tarov31195,0.08757103369836197,0.15006126199969522,0.039528470752104736,0.02249045159730147,69,69
1997,1997_tarov31407,0.10135153595815811,0.17189887602621004,0.03884410610895813,0.029962301074040118,69,69
1997,1997_tarov31544,0.12421813427003324,0.5351079309238059,0.03610696573448845,0.12276355451362198,69,69
1997,1997_tarov31809,0.08743277945030803,0.14784425419091454,0.051582038382514406,0.022450694513386563,69,69
1997,1997_tarov32059,0.10569744166911328,0.4796765543721468,0.03288050839866867,0.10897141403947574,69,69
1997,1997_tarov32217,0.058374654103285906,0.09541300465126668,0.021911239623763755,0.017898884807652265,69,69
1997,1997_tarov32339,0.12990138172494747,0.48369487974649567,0.06598064370597001,0.05464506464767139,69,69
1997,1997_tarov32476,0.06292610625760556,0.12247032155280528,0.030796577150663983,0.020752273287844455,69,69
1997,1997_tarov32569,0.08084807564689449,0.14041091316027268,0.040655781409087086,0.024528906772721144,69,69
1997,1997_tarov32578,0.09418211439114153,0.999999999999999,0.038053841464597095,0.1193055039068695,69,69
1997,1997_tarov32642,0.07568479502583286,0.1178511301977579,0.034020690871988585,0.01843465267815848,69,69
1997,1997_tarov33060,0.08977303364076808,0.1952144469820694,0.0424966694540422,0.029090989992052507,69,69
1997,1997_tarov34044,0.11073105584528636,0.3059670614315681,0.03975035666788633,0.05095747744623133,69,69
1997,1997_tarov35073,0.09423132813566272,0.16095243740892182,0.046086741988018896,0.026797186039357004,69,69
1997,1997_tarov35863,0.07201291265887426,0.11460236069542155,0.03288050839866867,0.021439817137359953,69,69
1997,1997_tarov60772,0.10511694812376893,0.18390829391154828,0.04245528628821135,0.03596158591572594,69,69
1997,1997_tarov69066,0.08051830033041149,0.16095243740892182,0.03239105320715664,0.026940489794121836,69,69
1998,1998_tarov103993,0.13600217962720118,0.5401080324108037,0.03212462831016178,0.07341649513933522,92,92
1998,1998_tarov104665,0.11895603470334995,0.31052027115542824,0.03439087249804545,0.052709430513916904,92,92
1998,1998_tarov104816,0.08421032178080702,0.16378532712978422,0.017292861596651866,0.03014621195418058,92,92
1998,1998_tarov104990,0.12181398913406784,0.7181553447678047,0.015984151578556007,0.13889604383468446,92,92
1998,1998_tarov105314,0.06059121932073437,0.10997147984564302,0.02486823656509969,0.019554697983135954,92,92
1998,1998_tarov105660,0.13895746177556592,0.8963188795709591,0.032924319888319654,0.15046960582910845,92,92
1998,1998_tarov105680,0.1121556033144403,1.000000000000002,0.021252557102111276,0.16498561715219984,92,92
1998,1998_tarov105684,0.1121556033144403,1.000000000000002,0.021252557102111276,0.16498561715219984,92,92
1998,1998_tarov105691,0.1121556033144403,1.000000000000002,0.021252557102111276,0.16498561715219984,92,92
1998,1998_tarov105731,0.08016732000870393,0.9999999999999957,0.012193308684991185,0.09842851870179514,92,92
1998,1998_tarov105739,0.12013318262163207,0.35878044017939315,0.023508271959274057,0.06754709992552523,92,92
1998,1998_tarov105969,0.06988604307489274,0.20832691310086815,0.013593181195675923,0.033318843939719865,91,91
1998,1998_tarov105979,0.1223443343229709,0.22674730226746243,0.04746645307232766,0.042960712884427925,92,92
1998,1998_tarov106227,0.09527846073058865,0.2470759228008811,0.025260974769092778,0.03540158993541676,92,92
1998,1998_tarov106487,0.09035221678311695,0.15924054205043806,0.027289929861218025,0.027131475602727988,92,92
1998,1998_tarov107235,0.11047125830943372,0.21213203435596437,0.04643985104794607,0.035801348432071646,92,92
1998,1998_tarov107355,0.08609564829134805,0.15953836117931888,0.035020738417532865,0.02503779717486263,92,92
1998,1998_tarov107485,0.05727955621773472,0.097464775894345,0.014747401920978414,0.0161553002970364,92,92
1998,1998_tarov107491,0.07709227581488888,0.14744821682690917,0.03236669714604009,0.02352761247809425,92,92
1998,1998_tarov107968,0.0947913254386503,0.2489819469735138,0.036034573742285116,0.03823063888160218,92,92
1998,1998_tarov108373,0.09383292776573497,0.21012762872180912,0.03065696697424829,0.033115671119631644,92,92
1998,1998_tarov108863,0.07232507062375856,0.12350166728376255,0.028278616089703192,0.019661569077056112,92,92
1998,1998_tarov109045,0.14070193817343246,0.9999999999999987,0.04398845894236168,0.09888247273068067,92,92
1998,1998_tarov109393,0.08138760283059142,0.14084545847840071,0.033334490801025865,0.02231244479632253,92,92
1998,1998_tarov109430,0.10969801345264299,0.9999999999999976,0.02212110288146762,0.09911167982234521,92,92
1998,1998_tarov109441,0.11077339029923892,0.28669652913464205,0.03999200239920028,0.041044515968029424,92,92
1998,1998_tarov109486,0.09693015955126534,0.2569819633773312,0.028016590734026292,0.04077205860563905,92,92
1998,1998_tarov110736,0.0878768928059717,0.1674039521531586,0.038102496404934384,0.025864997614626024,92,92
1998,1998_tarov110866,0.10814125665563327,0.18438014514241907,0.03955117884045327,0.0283078930597486,92,92
1998,1998_tarov111271,0.06266702852485757,0.1180555555555556,0.023414645289542353,0.020088505977746248,92,92
1998,1998_tarov111352,0.08348047189992046,0.1729417964357733,0.028690077403701796,0.027210259716317565,92,92
1998,1998_tarov111364,0.09990316400940764,0.5228623269273628,0.029408938146392293,0.10663740545602071,91,91
1998,1998_tarov112527,0.1060381393471545,0.9999999999999973,0.014808721943977308,0.13683669291159975,92,92
1998,1998_tarov112532,0.1060381393471545,0.9999999999999973,0.014808721943977308,0.13683669291159975,92,92
1998,1998_tarov112541,0.1060381393471545,0.9999999999999973,0.014808721943977308,0.13683669291159975,92,92
1998,1998_tarov141893,0.1247645383581493,0.23257386301548277,0.04185896193338691,0.03965077988795726,92,92
1998,1998_tarov159057,0.09808745677581159,0.22156669801466397,0.035349816082013465,0.033502102093056145,92,92
1998,1998_tarov161590,0.10071726593136997,0.28669652913464205,0.02760788151871164,0.03717333588630771,92,92
1998,1998_tarov162083,0.1049404756139631,0.2030256325467739,0.03464877834719064,0.03393006786967263,92,92
1998,1998_tarov163753,0.08518962875102477,0.14367987646942856,0.01716332522894021,0.023951632262017235,92,92
1998,1998_tarov164496,0.08512242139247717,0.1366378688461881,0.03212877315609996,0.024413754162230406,92,92
1998,1998_tarov169866,0.07804227281530215,0.1651445647689541,0.030844354543224935,0.025423660533088043,92,92
1998,1998_tarov171867,0.06936699730184125,0.12670245343199008,0.030166373849428073,0.019637439470124297,92,92
1998,1998_tarov172442,0.10969801345264299,0.9999999999999976,0.02212110288146762,0.09911167982234521,92,92
1998,1998_tarov178359,0.12078693187404305,0.22674730226746243,0.044494129831739455,0.035084345935692894,92,92
1998,1998_tarov182693,0.08288668925489441,0.1876196935966141,0.023262105259961776,0.02569397392694514,92,92
1998,1998_tarov190496,0.09609288357311024,0.21736562467088952,0.026709171367341102,0.03768343914744432,92,92
1998,1998_tarov227853,0.11215560331444029,1.000000000000002,0.021252557102111276,0.16498561715219984,92,92
1998,1998_tarov228665,0.14070193817343246,0.9999999999999987,0.04398845894236168,0.09888247273068067,92,92
1998,1998_tarov229192,0.09736777563895262,0.45088148958130797,0.027050089040022967,0.05763474229195938,92,92
1998,1998_tarov234239,0.08979267228469734,1.0000000000000036,0.02588420003035049,0.09836906003116433,92,92
1998,1998_tarov33853,0.09831035028885435,0.19200736982043023,0.041731116305599295,0.02817250329874119,92,92
1998,1998_tarov33893,0.08979267228469734,1.0000000000000036,0.02588420003035049,0.09836906003116433,92,92
1998,1998_tarov34482,0.07667069589294483,0.13132665095713383,0.02147463791977904,0.02101442240108873,92,92
1998,1998_tarov34719,0.07096082596529645,0.2626847652049044,0.023262105259961776,0.043099831218051644,92,92
1998,1998_tarov35003,0.10818541687789003,0.8963188795709591,0.017246506858208475,0.156353953963673,92,92
1998,1998_tarov35100,0.0717962432724945,0.17475123335299228,0.027250215731728485,0.029862251011350878,92,92
1998,1998_tarov35170,0.0720582268388505,0.15396007178390023,0.031219527052723135,0.02613129473798165,92,92
1998,1998_tarov36150,0.08016732000870393,0.9999999999999957,0.012193308684991185,0.09842851870179514,92,92
1998,1998_tarov36377,0.09429144470125944,0.1839418018454897,0.03328713326493031,0.02897914945703072,92,92
1998,1998_tarov36474,0.08673475791606966,0.15877683720748895,0.033501260508640406,0.021720158022693274,92,92
1998,1998_tarov36721,0.0957123691168842,0.16774542658006542,0.04269354359670708,0.02619176850561194,92,92
1998,1998_tarov36724,0.093461918794618,0.25155183039990753,0.033334490801025865,0.042795560267311544,92,92
1998,1998_tarov36916,0.08033108938618637,0.19937791451169068,0.03837760825487534,0.025025189695363634,92,92
1998,1998_tarov36927,0.09545956486931731,0.2626847652049044,0.03821501017343418,0.043663936816200274,92,92
1998,1998_tarov37327,0.06814405728996849,0.1308468359548103,0.0232181730106286,0.025389480165269422,92,92
1998,1998_tarov37395,0.0942783513966037,0.22195561499319394,0.02240053841585621,0.03796403773392273,92,92
1998,1998_tarov37476,0.044079936941813495,0.09370425713316365,0.013593181195675923,0.014836922490435724,92,92
1998,1998_tarov37931,0.037962718218566165,0.0817894731149928,0.012193308684991185,0.015147477898278012,90,90
1998,1998_tarov38707,0.09323778267919025,0.19213495274271772,0.02878964680142297,0.02758942600050557,92,92
1998,1998_tarov39002,0.05698939227307026,0.1223153259450301,0.01675415633166782,0.018731031447807557,92,92
1998,1998_tarov39343,0.06864623118683079,0.14057755439671485,0.01675415633166782,0.021908947266599803,92,92
1998,1998_tarov39587,0.07928611554480541,0.1876196935966141,0.035233213170882204,0.02644195919791516,92,92
1998,1998_tarov39762,0.11775724992872086,0.2569819633773312,0.034010851192571794,0.04456070899494546,92,92
1998,1998_tarov40312,0.1008451495963408,0.1592555143176515,0.040128617695256406,0.025873353354906058,92,92
1998,1998_tarov40392,0.09585158159073189,0.16748647813902065,0.03749343922215396,0.02525669085076077,92,92
1998,1998_tarov40411,0.06460161680864909,0.10681604671999899,0.035245368842512066,0.01556041024333474,92,92
1998,1998_tarov42214,0.11455355663695001,0.40233133558936535,0.02751888271201306,0.081358052362528,92,92
1998,1998_tarov42557,0.06852413534664739,0.12652235035099504,0.02978116787650699,0.01809060938828801,92,92
1998,1998_tarov47954,0.10439732620850839,0.6812775475799214,0.016141634707382533,0.13252582055532305,92,92
1998,1998_tarov60774,0.09776488143575573,0.19731140091689814,0.038512212447232255,0.03071732238950665,92,92
1998,1998_tarov60781,0.10358710495471954,0.20759133108398226,0.045066310343781536,0.031983839092974614,92,92
1998,1998_tarov61147,0.12514681624804078,0.3023715784073818,0.05249506569572601,0.04958169165954093,92,92
1998,1998_tarov66794,0.06372812137027503,0.11019845940569571,0.03268043660100013,0.01587215958089764,92,92
1998,1998_tarov67232,0.10442090425938226,0.21213203435596437,0.04866642633922876,0.028961727050962702,92,92
1998,1998_tarov67583,0.09713147048665623,0.19937791451169068,0.0232181730106286,0.03519255399683659,92,92
1998,1998_tarov67638,0.08457559274181543,0.13115784746777812,0.03441236008058427,0.01949727223421829,92,92
1998,1998_tarov70438,0.06935355893840056,0.11518245674418132,0.01981850088223545,0.01792771619164767,92,92
1998,1998_tarov89661,0.10130591446209224,0.20252314682524558,0.021507725050365162,0.038725673785183094,92,92
1998,1998_tarov89749,0.14298975623040738,0.7134121642499329,0.02458025720041733,0.14120099256430496,92,92
1998,1998_tarov90357,0.08742156675095829,0.15232094366163335,0.03700039878422481,0.02514358312720337,92,92
1998,1998_tarov92057,0.08458880446061459,0.15045744119110108,0.025569678021609896,0.02396375156453185,92,92
1998,1998_tarov92065,0.10348799231899847,0.45088148958130797,0.026393075365417008,0.05427483238354703,92,92
1999,1999_tarov108175,0.07989198306973924,0.16283473681973243,0.02536731447159205,0.023599723927997834,163,163
1999,1999_tarov134873,0.09358771371164673,0.2660573563236555,0.023785938341813757,0.04174619097270603,163,163
1999,1999_tarov196221,0.03784025042357498,0.07580980435789035,0.010176041847877725,0.015491515673093563,154,154
1999,1999_tarov199454,0.10273174518579332,0.18432402634277248,0.026193631792550364,0.03129836622668306,163,163
1999,1999_tarov244305,0.08619064963158675,1.0000000000000016,0.01767184123758264,0.07608315587400774,163,163
1999,1999_tarov244351,0.08619064963158675,1.0000000000000016,0.01767184123758264,0.07608315587400774,163,163
1999,1999_tarov40918,0.09900038857995472,0.22366499080177754,0.040127958330363526,0.028144557713057756,163,163
1999,1999_tarov41395,0.08597882068476434,0.23747965909976532,0.028619492569447375,0.02865704218949411,163,163
1999,1999_tarov41608,0.07295454285883574,0.13172229956478076,0.0227612623402193,0.019894402552076376,163,163
1999,1999_tarov41798,0.11004114644724779,0.19847104650936112,0.029974532466509038,0.033867172931331686,163,163
1999,1999_tarov41825,0.07266712789174606,0.2708833784678188,0.010885653508392386,0.03586984973306296,163,163
1999,1999_tarov41945,0.11981945969280758,0.38135638490484497,0.02973505167250263,0.04513602607271166,163,163
1999,1999_tarov42084,0.09336907896738439,0.6067942268318604,0.02747418639149113,0.06721722404146044,163,163
1999,1999_tarov42238,0.08494268810195034,0.16612428629049958,0.027029220868260165,0.02697539993729293,163,163
1999,1999_tarov42564,0.12333545839684298,0.33008913610174645,0.03844258722192447,0.04980048546194899,163,163
1999,1999_tarov42578,0.07570004769259031,0.2158538732188421,0.019900743804199785,0.03301191224341371,163,163
1999,1999_tarov42738,0.07164070782633579,0.9999999999999997,0.01056383870062615,0.07697239200473945,163,163
1999,1999_tarov43233,0.06745787709125171,0.20198059402174692,0.012217856249971877,0.0279670251712166,163,163
1999,1999_tarov43415,0.09110481031580958,1.000000000000002,0.019529164171612677,0.07715168104261841,163,163
1999,1999_tarov43433,0.10719427235584679,0.9277781834703679,0.035518507003832925,0.07608678192047091,163,163
1999,1999_tarov43536,0.0987603447710262,0.20011120378952105,0.02848725391514401,0.03430074467900543,163,163
1999,1999_tarov43685,0.11434777221106851,0.9277781834703679,0.03969420930187224,0.07545047568611744,163,163
1999,1999_tarov43754,0.09664825971983863,0.23483410915693095,0.01384091330895666,0.03538486748414621,163,163
1999,1999_tarov43773,0.11516349974894742,0.6871180011766421,0.040046302495355755,0.06209019749079107,163,163
1999,1999_tarov43940,0.1224118986957109,0.22709318232146378,0.0490769839512967,0.03430767074995732,163,163
1999,1999_tarov44131,0.08840317284186075,0.18873749359618064,0.03762051253359767,0.02514281865687372,163,163
1999,1999_tarov44280,0.09857116998536965,0.21066467876605918,0.026066269394004027,0.03368162816304081,163,163
1999,1999_tarov44555,0.11816458827924851,0.38135638490484497,0.013401406685472435,0.045248322903874844,163,163
1999,1999_tarov44745,0.0821776089298002,0.16489999660104088,0.0312398324383188,0.023533850922196328,163,163
1999,1999_tarov44802,0.06848638423649732,0.16206917199245188,0.022477586270599193,0.02758404214258154,163,163
1999,1999_tarov44880,0.09394612428679919,0.19068481356784556,0.0313409949666278,0.02955242976846529,163,163
1999,1999_tarov45030,0.10251224609717392,1.000000000000001,0.03470353884245067,0.07544741022580932,163,163
1999,1999_tarov45031,0.10251224609717392,1.000000000000001,0.03470353884245067,0.07544741022580932,163,163
1999,1999_tarov45100,0.0887734718236423,0.21519044333785328,0.03559843623459652,0.030773791067513653,163,163
1999,1999_tarov45381,0.10825338697038617,0.22507034547615987,0.035414412348741424,0.037025425025871674,163,163
1999,1999_tarov45530,0.07117148226453196,0.13081379425557102,0.012526696610309253,0.020348837853852376,163,163
1999,1999_tarov45748,0.09252032009118885,0.20034692133618853,0.024759378423606912,0.03290943032818822,163,163
1999,1999_tarov45885,0.10319259857887472,0.31710253329246435,0.02572999105304042,0.04172232498614953,163,163
1999,1999_tarov45984,0.0728514047193752,1.0000000000000022,0.01754385964912281,0.07631933482948175,163,163
1999,1999_tarov46327,0.14108664223249573,0.2902147462319606,0.04997224534895772,0.04394786539496475,163,163
1999,1999_tarov46403,0.07130658946413368,1.0000000000000013,0.02984963803802135,0.07587707393912661,163,163
1999,1999_tarov46442,0.06147183316741504,0.1289651760438322,0.010176041847877725,0.02131254740877976,163,163
1999,1999_tarov46564,0.04871531618158454,0.13407656961263137,0.011735504967785531,0.021561461273673414,163,163
1999,1999_tarov46882,0.11924841188277624,0.38519727151746075,0.01401930385230111,0.0663686291713933,162,162
1999,1999_tarov47165,0.10033010213275109,0.21514114968019077,0.03216337604513385,0.033561712191970766,163,163
1999,1999_tarov47170,0.07797895345166657,0.4072513456534987,0.022740490955444097,0.039911427922467345,163,163
1999,1999_tarov47459,0.11612034007897741,0.24295632895188762,0.037062465833055065,0.03871548225315666,163,163
1999,1999_tarov47463,0.08580622436890947,0.17097008285302204,0.018806097925581494,0.025275390627844334,163,163
1999,1999_tarov47470,0.0924786586551538,0.2775317618912727,0.02462576167889261,0.04218779668580704,163,163
1999,1999_tarov47583,0.12595455114933868,0.4439732533055061,0.04227868951246902,0.04655588104294504,163,163
1999,1999_tarov47610,0.10288874662612658,0.8342797655898936,0.014642685316435568,0.07153944294327749,162,162
1999,1999_tarov47661,0.08412015089708001,0.18218744798139894,0.019277164398874672,0.028576456892719072,163,163
1999,1999_tarov47871,0.08905960784326336,0.1655104631966818,0.037442839293315565,0.024802354797103972,163,163
1999,1999_tarov48032,0.07917304342063035,0.15171316474873173,0.027340598121618348,0.024046530561693317,163,163
1999,1999_tarov48355,0.08129515679200705,0.1571052927836875,0.03499628184257086,0.026247742525427845,163,163
1999,1999_tarov48654,0.09450618608550586,0.1655879066801368,0.04305707553701853,0.02687671743545577,163,163
1999,1999_tarov48821,0.07207072491562486,0.22679002359021758,0.024435712499943755,0.03130348166264214,163,163
1999,1999_tarov48887,0.10483255325150012,0.2613362308998228,0.036860489038724284,0.03663693218912934,163,163
1999,1999_tarov48930,0.08190873655148412,0.16501862204856182,0.023459704442429407,0.02978642238735091,163,163
1999,1999_tarov49281,0.09708859474830642,0.9999999999999981,0.03839061540937688,0.07468979164375389,163,163
1999,1999_tarov49465,0.09293076994921555,0.2867696673382021,0.010999642517427181,0.038775513653722005,163,163
1999,1999_tarov49508,0.08352712020827598,0.16024279948893935,0.03046195519835604,0.022563158409065642,163,163
1999,1999_tarov49529,0.09261050433891542,0.19135349909568328,0.028835491804079717,0.028907364728486117,163,163
1999,1999_tarov49813,0.12000799420412701,0.2379307457950916,0.02367900466922195,0.04311710832210486,163,163
1999,1999_tarov49826,0.07493043681699274,0.1378160006526966,0.02836887360045951,0.019951706309027446,163,163
1999,1999_tarov49966,0.07860419790472402,0.14834152599098244,0.02516835207052591,0.02433483425056529,163,163
1999,1999_tarov49978,0.07926131162440406,0.14825211978176536,0.014294833797837263,0.024577720304646777,163,163
1999,1999_tarov49982,0.06985208653082378,0.2249286228462134,0.023377648561629785,0.030637275078367124,163,163
1999,1999_tarov50003,0.12408219373596631,0.6980992973372314,0.022728740281126147,0.11993613632144962,163,163
1999,1999_tarov50006,0.07903868489651124,0.17466071149362036,0.027280619502616493,0.020529709299721914,163,163
1999,1999_tarov50080,0.10525247091327748,0.6943098701716351,0.018806097925581494,0.11681008827056598,163,163
1999,1999_tarov50162,0.10954080626774786,0.20547945205479454,0.026244198213099854,0.03155017697572779,163,163
1999,1999_tarov50238,0.09348633050563156,0.16876671873285576,0.0348989122941956,0.02442736699840677,163,163
1999,1999_tarov50269,0.05414342123726815,1.000000000000004,0.01533704449504491,0.07633113561035326,163,163
1999,1999_tarov50480,0.12494314474862528,0.341704266751136,0.035518507003832925,0.043203302173388615,163,163
1999,1999_tarov50653,0.08125668213420995,0.1671258043593467,0.0214422506967559,0.024982943157175128,163,163
1999,1999_tarov50723,0.10740581366506613,0.28070655430652647,0.029623941078750767,0.03953359631264305,163,163
1999,1999_tarov50778,0.08473717822443873,0.179109465135858,0.036359129312901584,0.026432476069955073,163,163
1999,1999_tarov50780,0.0728514047193752,1.0000000000000022,0.01754385964912281,0.07631933482948174,163,163
1999,1999_tarov50786,0.10741390198583928,0.22514075697341704,0.023127613045912758,0.03672124881851722,163,163
1999,1999_tarov50912,0.11723879501373564,0.19211684257122966,0.029602840824914885,0.03224433975718007,163,163
1999,1999_tarov50971,0.09677681234406503,0.2902147462319606,0.03130737810082713,0.037448112448478295,163,163
1999,1999_tarov50986,0.11574683995134652,0.9587309488182322,0.011767963901214165,0.13398290582099476,163,163
1999,1999_tarov51087,0.11466426392018289,0.3222390191098733,0.044872384913608634,0.03790838981400578,163,163
1999,1999_tarov51187,0.08077952239623626,0.9999999999999978,0.02671128870622963,0.07528628570064784,163,163
1999,1999_tarov51286,0.0874842745658969,0.8342797655898936,0.023973165074269207,0.07056236234894318,163,163
1999,1999_tarov51354,0.09242088595753685,0.16962933493510032,0.03331483023263848,0.023699204613445667,163,163
1999,1999_tarov51515,0.10576991556427731,0.6871180011766421,0.022284209015495854,0.05812427850430894,163,163
1999,1999_tarov51858,0.07677024827092732,0.12939264105871254,0.028493920394880336,0.021877016112543904,163,163
1999,1999_tarov52018,0.11415132088842235,0.21917808219178084,0.0250962562001534,0.0357069873669302,163,163
1999,1999_tarov52159,0.09354643228376341,0.19560595868294006,0.020819281847095028,0.0326157201202346,163,163
1999,1999_tarov52501,0.10395396721259385,0.33008913610174645,0.03793519460140879,0.04384163405769279,163,163
1999,1999_tarov52551,0.10755647844799775,0.9050184656361269,0.015168936699355278,0.1413683932406286,162,162
1999,1999_tarov52577,0.06985961165719247,0.4072513456534987,0.01650807958689815,0.03956133830132195,163,163
1999,1999_tarov52662,0.08708317404824728,0.15339299776947407,0.025574787730142753,0.024686540698292708,163,163
1999,1999_tarov52693,0.1080546146590959,0.2127178149057585,0.034908213887296195,0.034824176538738906,163,163
