source,target,similarity
1999_tardes108175,1999_tardes127497,0.14907119849998596
1999_tardes108175,1999_tardes244305,0.10540925533894599
1999_tardes108175,1999_tardes244351,0.10540925533894599
1999_tardes108175,1999_tardes42564,0.10540925533894599
1999_tardes108175,1999_tardes44343,0.12403473458920845
1999_tardes108175,1999_tardes46403,0.12909944487358058
1999_tardes108175,1999_tardes49734,0.15811388300841894
1999_tardes108175,1999_tardes49813,0.25819888974716115
1999_tardes108175,1999_tardes50238,0.5163977794943223
1999_tardes108175,1999_tardes51188,0.1690308509457033
1999_tardes108175,1999_tardes51515,0.19999999999999998
1999_tardes108175,1999_tardes52008,0.18257418583505539
1999_tardes108175,1999_tardes53354,0.19999999999999998
1999_tardes108175,1999_tardes55306,0.2051956704170308
1999_tardes108175,1999_tardes60752,0.12909944487358058
1999_tardes108175,1999_tardes61192,0.18257418583505539
1999_tardes108175,1999_tardes61220,0.2480694691784169
1999_tardes108175,1999_tardes67633,0.19999999999999998
1999_tardes108175,1999_tardes71195,0.10846522890932808
1999_tardes108175,1999_tardes71684,0.26967994498529685
1999_tardes127497,1999_tardes1941701116,0.11973686801784994
1999_tardes127497,1999_tardes222202,0.14907119849998596
1999_tardes127497,1999_tardes244305,0.15713484026367724
1999_tardes127497,1999_tardes244351,0.15713484026367724
1999_tardes127497,1999_tardes42238,0.1259881576697424
1999_tardes127497,1999_tardes42589,0.1259881576697424
1999_tardes127497,1999_tardes43270,0.1259881576697424
1999_tardes127497,1999_tardes43537,0.1259881576697424
1999_tardes127497,1999_tardes43649,0.14907119849998596
1999_tardes127497,1999_tardes45211,0.14907119849998596
1999_tardes127497,1999_tardes45352,0.14907119849998596
1999_tardes127497,1999_tardes45877,0.1259881576697424
1999_tardes127497,1999_tardes46048,0.2981423969999719
1999_tardes127497,1999_tardes46327,0.15713484026367724
1999_tardes127497,1999_tardes46882,0.2519763153394848
1999_tardes127497,1999_tardes47459,0.1259881576697424
1999_tardes127497,1999_tardes47583,0.1111111111111111
1999_tardes127497,1999_tardes47872,0.14907119849998596
1999_tardes127497,1999_tardes47952,0.14907119849998596
1999_tardes127497,1999_tardes48821,0.15294382258037448
1999_tardes127497,1999_tardes48887,0.1111111111111111
1999_tardes127497,1999_tardes49734,0.1178511301977579
1999_tardes127497,1999_tardes50238,0.19245008972987526
1999_tardes127497,1999_tardes50723,0.14907119849998596
1999_tardes127497,1999_tardes50902,0.1259881576697424
1999_tardes127497,1999_tardes50912,0.1111111111111111
1999_tardes127497,1999_tardes50971,0.14907119849998596
1999_tardes127497,1999_tardes51515,0.14907119849998596
1999_tardes127497,1999_tardes51737,0.20100756305184242
1999_tardes127497,1999_tardes52008,0.13608276348795434
1999_tardes127497,1999_tardes52100,0.14907119849998596
1999_tardes127497,1999_tardes52693,0.1178511301977579
1999_tardes127497,1999_tardes53732,0.1178511301977579
1999_tardes127497,1999_tardes60862,0.10050378152592121
1999_tardes127497,1999_tardes61056,0.20100756305184242
1999_tardes127497,1999_tardes61192,0.13608276348795434
1999_tardes127497,1999_tardes67633,0.14907119849998596
1999_tardes127497,1999_tardes67813,0.1259881576697424
1999_tardes127497,1999_tardes70818,0.1111111111111111
1999_tardes134873,1999_tardes137580,0.25819888974716115
1999_tardes134873,1999_tardes1601397981,0.13245323570650439
