source,target,similarity
2002_tardes100474,2002_tardes102800,0.282842712474619
2002_tardes100474,2002_tardes103565,0.4961389383568338
2002_tardes100474,2002_tardes104060,0.3689323936863109
2002_tardes100474,2002_tardes104888,0.23717082451262841
2002_tardes100474,2002_tardes104936,0.3077935056255462
2002_tardes100474,2002_tardes105069,0.38729833462074176
2002_tardes100474,2002_tardes105079,0.46188021535170065
2002_tardes100474,2002_tardes105157,0.35856858280031806
2002_tardes100474,2002_tardes105400,0.42426406871192845
2002_tardes100474,2002_tardes105454,0.4743416490252569
2002_tardes100474,2002_tardes105502,0.4045199174779453
2002_tardes100474,2002_tardes105514,0.40414518843273806
2002_tardes100474,2002_tardes105908,0.17888543819998318
2002_tardes100474,2002_tardes105955,0.4183300132670377
2002_tardes100474,2002_tardes106036,0.4045199174779453
2002_tardes100474,2002_tardes106081,0.42426406871192845
2002_tardes100474,2002_tardes106468,0.1025978352085154
2002_tardes100474,2002_tardes106504,0.4183300132670377
2002_tardes100474,2002_tardes106549,0.35856858280031806
2002_tardes100474,2002_tardes106755,0.4183300132670377
2002_tardes100474,2002_tardes106770,0.38729833462074176
2002_tardes100474,2002_tardes106787,0.4183300132670377
2002_tardes100474,2002_tardes106802,0.3913118960624632
2002_tardes100474,2002_tardes106886,0.5976143046671968
2002_tardes100474,2002_tardes106971,0.17888543819998318
2002_tardes100474,2002_tardes107206,0.38729833462074176
2002_tardes100474,2002_tardes107210,0.1025978352085154
2002_tardes100474,2002_tardes107222,0.12909944487358058
2002_tardes100474,2002_tardes107248,0.4183300132670377
2002_tardes100474,2002_tardes107354,0.33541019662496846
2002_tardes100474,2002_tardes107395,0.4183300132670377
2002_tardes100474,2002_tardes107584,0.15811388300841894
2002_tardes100474,2002_tardes107600,0.17888543819998318
2002_tardes100474,2002_tardes107604,0.6201736729460423
2002_tardes100474,2002_tardes107767,0.282842712474619
2002_tardes100474,2002_tardes107912,0.31950482521134693
2002_tardes100474,2002_tardes108311,0.4216370213557839
2002_tardes100474,2002_tardes108450,0.5270462766947299
2002_tardes100474,2002_tardes108581,0.38729833462074176
2002_tardes100474,2002_tardes108811,0.10540925533894599
2002_tardes100474,2002_tardes108961,0.42426406871192845
2002_tardes100474,2002_tardes109261,0.11547005383792514
2002_tardes100474,2002_tardes109307,0.3913118960624632
2002_tardes100474,2002_tardes109549,0.35856858280031806
2002_tardes100474,2002_tardes109783,0.3913118960624632
2002_tardes100474,2002_tardes110020,0.4780914437337574
2002_tardes100474,2002_tardes110168,0.15811388300841894
2002_tardes100474,2002_tardes110182,0.12403473458920845
2002_tardes100474,2002_tardes110459,0.44999999999999996
2002_tardes100474,2002_tardes110893,0.45184805705753206
2002_tardes100474,2002_tardes110902,0.31304951684997057
2002_tardes100474,2002_tardes110964,0.4183300132670377
2002_tardes100474,2002_tardes111037,0.28112676511587464
2002_tardes100474,2002_tardes111234,0.45184805705753206
2002_tardes100474,2002_tardes111272,0.4183300132670377
2002_tardes100474,2002_tardes111469,0.34513424498131673
2002_tardes100474,2002_tardes111578,0.11180339887498948
2002_tardes100474,2002_tardes111661,0.33541019662496846
2002_tardes100474,2002_tardes111795,0.42426406871192845
2002_tardes100474,2002_tardes111959,0.3913118960624632
2002_tardes100474,2002_tardes112334,0.3796283011826483
2002_tardes100474,2002_tardes112336,0.3721042037676254
2002_tardes100474,2002_tardes112345,0.10540925533894599
2002_tardes100474,2002_tardes112706,0.11547005383792514
2002_tardes100474,2002_tardes113121,0.42905816516051654
2002_tardes100474,2002_tardes113127,0.42905816516051654
2002_tardes100474,2002_tardes113188,0.35856858280031806
2002_tardes100474,2002_tardes113189,0.35856858280031806
2002_tardes100474,2002_tardes113351,0.4103913408340616
2002_tardes100474,2002_tardes113538,0.30689745276171304
2002_tardes100474,2002_tardes113578,0.35856858280031806
2002_tardes100474,2002_tardes113593,0.5393598899705937
2002_tardes100474,2002_tardes113752,0.44999999999999996
2002_tardes100474,2002_tardes113768,0.4183300132670377
2002_tardes100474,2002_tardes113803,0.12909944487358055
2002_tardes100474,2002_tardes113813,0.34641016151377546
2002_tardes100474,2002_tardes113925,0.11952286093343936
2002_tardes100474,2002_tardes114188,0.5393598899705937
2002_tardes100474,2002_tardes114494,0.5163977794943223
2002_tardes100474,2002_tardes114507,0.48809353009197637
2002_tardes100474,2002_tardes114532,0.38729833462074176
2002_tardes100474,2002_tardes114703,0.4719399037242695
2002_tardes100474,2002_tardes114805,0.42426406871192845
2002_tardes100474,2002_tardes114820,0.5163977794943223
2002_tardes100474,2002_tardes114848,0.3689323936863109
2002_tardes100474,2002_tardes114924,0.33371190623595726
2002_tardes100474,2002_tardes115066,0.42426406871192845
2002_tardes100474,2002_tardes115293,0.4780914437337574
