source,target,similarity
2009_tardes1000006593,2009_tardes1603012533,0.16262312563634834
2009_tardes1000006593,2009_tardes1603013124,0.20967119053678468
2009_tardes1000006593,2009_tardes1603017839,0.3144461869611111
2009_tardes1000006593,2009_tardes1603023475,0.16853174301284732
2009_tardes1000006593,2009_tardes1603024627,0.20967119053678468
2009_tardes1000006593,2009_tardes1603025052,0.2303719884691997
2009_tardes1000006593,2009_tardes1603025716,0.2026108002146884
2009_tardes1000006593,2009_tardes1603027461,0.3144461869611111
2009_tardes1000006593,2009_tardes1603027464,0.3144461869611111
2009_tardes1000006593,2009_tardes1603028050,0.17155465791992425
2009_tardes1000006593,2009_tardes1603029229,0.263232480105851
2009_tardes1000006593,2009_tardes1603042366,0.10972379887386348
2009_tardes1000006593,2009_tardes1603043887,0.15904855449750885
2009_tardes1000006593,2009_tardes1603044106,0.2804840970025372
2009_tardes1000006593,2009_tardes1603045010,0.14716573653773893
2009_tardes1000006593,2009_tardes1633004802,0.23982564472816717
2009_tardes1601002759,2009_tardes1601008775,0.2631174057921088
2009_tardes1601002759,2009_tardes1601013218,0.2426813358485378
2009_tardes1601002759,2009_tardes1601014453,0.16984155512168936
2009_tardes1601002759,2009_tardes1601017485,0.17541160386140586
2009_tardes1601002759,2009_tardes1601020604,0.2426813358485378
2009_tardes1601002759,2009_tardes1601026116,0.24019223070763074
2009_tardes1601002759,2009_tardes1601033556,0.2426813358485378
2009_tardes1601002759,2009_tardes1601034822,0.25943726083138546
2009_tardes1601002759,2009_tardes1601039694,0.19037490262714746
2009_tardes1601002759,2009_tardes1601040810,0.1516018286384735
2009_tardes1601002759,2009_tardes1601040872,0.19611613513818407
2009_tardes1601002759,2009_tardes1601041479,0.16641005886756874
2009_tardes1601002759,2009_tardes1601041725,0.16641005886756874
2009_tardes1601002759,2009_tardes1601043156,0.28022426915890253
2009_tardes1601002759,2009_tardes1601043367,0.16012815380508716
2009_tardes1601002759,2009_tardes1601043888,0.20801257358446096
2009_tardes1601002759,2009_tardes1601044645,0.25943726083138546
2009_tardes1601002759,2009_tardes1601045211,0.2964997266644405
2009_tardes1601002759,2009_tardes1601046287,0.22237479499833038
2009_tardes1601002759,2009_tardes1601046347,0.1860521018838127
2009_tardes1601002759,2009_tardes1601046886,0.171601618245911
2009_tardes1601002759,2009_tardes1601046946,0.25943726083138546
2009_tardes1601002759,2009_tardes1601049051,0.25943726083138546
2009_tardes1601002759,2009_tardes1601049111,0.2480694691784169
2009_tardes1601002759,2009_tardes1601049308,0.3508232077228117
2009_tardes1601002759,2009_tardes1601049571,0.22880215766121476
2009_tardes1601002759,2009_tardes1601051122,0.22237479499833038
2009_tardes1601002759,2009_tardes1601051503,0.19037490262714746
2009_tardes1601002759,2009_tardes1601051670,0.16984155512168936
2009_tardes1601002759,2009_tardes1601053032,0.20801257358446096
2009_tardes1601002759,2009_tardes1601053059,0.25943726083138546
2009_tardes1601002759,2009_tardes1601054401,0.19611613513818407
2009_tardes1601002759,2009_tardes1601055315,0.10482848367219183
2009_tardes1601002759,2009_tardes1601055321,0.2480694691784169
2009_tardes1601002759,2009_tardes1601055500,0.24019223070763074
2009_tardes1601002759,2009_tardes1601056315,0.19037490262714746
2009_tardes1601002759,2009_tardes1601056363,0.2069593385961789
2009_tardes1601002759,2009_tardes1601056389,0.2692307692307693
2009_tardes1601002759,2009_tardes1601056631,0.1860521018838127
2009_tardes1601002759,2009_tardes1601056661,0.19611613513818407
2009_tardes1601002759,2009_tardes1601057053,0.3069703067574603
2009_tardes1601002759,2009_tardes1601057152,0.2069593385961789
2009_tardes1601002759,2009_tardes1601057177,0.2170607855311148
2009_tardes1601002759,2009_tardes1601057630,0.28022426915890253
2009_tardes1601002759,2009_tardes1601057645,0.25943726083138546
2009_tardes1601002759,2009_tardes1601057658,0.3396831102433787
2009_tardes1601002759,2009_tardes1601058404,0.25943726083138546
2009_tardes1601002759,2009_tardes1601058944,0.2426813358485378
2009_tardes1601002759,2009_tardes1601060612,0.3069703067574603
2009_tardes1601002759,2009_tardes1601061437,0.1860521018838127
2009_tardes1601002759,2009_tardes1601062123,0.14803422705323474
2009_tardes1601002759,2009_tardes1601062408,0.21182963643408084
2009_tardes1601002759,2009_tardes1601062517,0.16984155512168936
2009_tardes1601002759,2009_tardes1601063748,0.20801257358446096
2009_tardes1601002759,2009_tardes1601064899,0.14269544824634822
2009_tardes1601002759,2009_tardes1601064993,0.24019223070763074
2009_tardes1601002759,2009_tardes1601065201,0.2170607855311148
2009_tardes1601002759,2009_tardes1601066099,0.16984155512168936
2009_tardes1601002759,2009_tardes1601066396,0.2426813358485378
2009_tardes1601002759,2009_tardes1601066999,0.22237479499833038
2009_tardes1601002759,2009_tardes1601067418,0.17739371879672478
2009_tardes1601002759,2009_tardes1601068508,0.19611613513818407
2009_tardes1601002759,2009_tardes1601068945,0.22237479499833038
2009_tardes1601002759,2009_tardes1601069433,0.20801257358446096
2009_tardes1601002759,2009_tardes1601069829,0.25943726083138546
2009_tardes1601002759,2009_tardes1601069864,0.27735009811261463
2009_tardes1601002759,2009_tardes1601071036,0.16317848796612638
2009_tardes1601002759,2009_tardes1601071325,0.25943726083138546
2009_tardes1601002759,2009_tardes1601071835,0.171601618245911
2009_tardes1601002759,2009_tardes1601072601,0.19037490262714746
2009_tardes1601002759,2009_tardes1601073534,0.28022426915890253
2009_tardes1601002759,2009_tardes1601073801,0.2069593385961789
2009_tardes1601002759,2009_tardes1601074352,0.22237479499833038
2009_tardes1601002759,2009_tardes1601075443,0.2506402059138015
2009_tardes1601002759,2009_tardes1601076647,0.16317848796612638
2009_tardes1601002759,2009_tardes1601077315,0.1634301126151534
2009_tardes1601002759,2009_tardes1601077822,0.3396831102433787
2009_tardes1601002759,2009_tardes1601077998,0.25943726083138546
2009_tardes1601002759,2009_tardes1601079621,0.196116135138184
2009_tardes1601002759,2009_tardes1601079804,0.2964997266644405
2009_tardes1601002759,2009_tardes1601079812,0.32357511446471693
2009_tardes1601002759,2009_tardes1601080154,0.21182963643408084
2009_tardes1601002759,2009_tardes1601080451,0.16317848796612638
2009_tardes1601002759,2009_tardes1601080757,0.1860521018838127
2009_tardes1601002759,2009_tardes1601080849,0.16012815380508716
2009_tardes1601002759,2009_tardes1601081910,0.19611613513818407
2009_tardes1601002759,2009_tardes1601083015,0.28022426915890253
2009_tardes1601002759,2009_tardes1601083578,0.28022426915890253
2009_tardes1601002759,2009_tardes1601085328,0.22237479499833038
2009_tardes1601002759,2009_tardes1601085520,0.3069703067574603
2009_tardes1601002759,2009_tardes1601086664,0.16641005886756874
2009_tardes1601002759,2009_tardes1601086719,0.2964997266644405
2009_tardes1601002759,2009_tardes1601087551,0.279078152825719
2009_tardes1601002759,2009_tardes1601088199,0.22237479499833038
2009_tardes1601002759,2009_tardes1601088895,0.28022426915890253
2009_tardes1601002759,2009_tardes1601088917,0.3069703067574603
2009_tardes1601002759,2009_tardes1601089071,0.16178755723235846
2009_tardes1601002759,2009_tardes1601089076,0.16012815380508716
2009_tardes1601002759,2009_tardes1601089083,0.20801257358446096
2009_tardes1601002759,2009_tardes1601089131,0.22237479499833038
2009_tardes1601002759,2009_tardes1601089274,0.2069593385961789
2009_tardes1601002759,2009_tardes1601089487,0.24019223070763074
2009_tardes1601002759,2009_tardes1601089646,0.2426813358485378
2009_tardes1601002759,2009_tardes1601089875,0.16317848796612638
2009_tardes1601002759,2009_tardes1601090357,0.28022426915890253
2009_tardes1601002759,2009_tardes1601090394,0.2426813358485378
2009_tardes1601002759,2009_tardes1601090747,0.2614881801842454
2009_tardes1601002759,2009_tardes1601090921,0.3069703067574603
2009_tardes1601002759,2009_tardes1601091059,0.16317848796612638
2009_tardes1601002759,2009_tardes1601091122,0.3202563076101743
2009_tardes1601002759,2009_tardes1601091148,0.20801257358446096
2009_tardes1601002759,2009_tardes1601092052,0.16012815380508713
2009_tardes1601002759,2009_tardes1601092423,0.1860521018838127
2009_tardes1601002759,2009_tardes1601092978,0.24019223070763074
2009_tardes1601002759,2009_tardes1601093006,0.27735009811261463
2009_tardes1601002759,2009_tardes1601093677,0.24019223070763074
2009_tardes1601002759,2009_tardes1601093703,0.19037490262714746
2009_tardes1601002759,2009_tardes1601094630,0.3069703067574603
2009_tardes1601002759,2009_tardes1601096254,0.19611613513818407
2009_tardes1601002759,2009_tardes1601097581,0.28022426915890253
2009_tardes1601002759,2009_tardes1601099171,0.19814848097530424
2009_tardes1601002759,2009_tardes1601099635,0.29417420270727607
2009_tardes1601002759,2009_tardes1601100074,0.16012815380508716
2009_tardes1601002759,2009_tardes1601100084,0.22237479499833038
2009_tardes1601002759,2009_tardes1601100781,0.2614881801842454
2009_tardes1601002759,2009_tardes1601101343,0.16317848796612638
2009_tardes1601002759,2009_tardes1601101939,0.17739371879672478
2009_tardes1601002759,2009_tardes1601102333,0.18344984642633566
2009_tardes1601002759,2009_tardes1601102616,0.25943726083138546
2009_tardes1601002759,2009_tardes1601103826,0.3069703067574603
