source,target,similarity
2004_tardes110438,2004_tardes154562,0.10540925533894599
2004_tardes110438,2004_tardes165797,0.10540925533894599
2004_tardes110438,2004_tardes218025,0.13483997249264842
2004_tardes110438,2004_tardes222504,0.1
2004_tardes110438,2004_tardes228915,0.1
2004_tardes110438,2004_tardes244357,0.1147550621098494
2004_tardes110438,2004_tardes246456,0.1511857892036909
2004_tardes110438,2004_tardes251700,0.12403473458920847
2004_tardes110438,2004_tardes254422,0.11952286093343938
2004_tardes110438,2004_tardes278043,0.1414213562373095
2004_tardes116350,2004_tardes124798,0.3779644730092272
2004_tardes116350,2004_tardes128003,0.4409585518440984
2004_tardes116350,2004_tardes132836,0.4001633653325207
2004_tardes116350,2004_tardes134173,0.27216552697590873
2004_tardes116350,2004_tardes137966,0.3689323936863109
2004_tardes116350,2004_tardes141520,0.39223227027636814
2004_tardes116350,2004_tardes143891,0.4216370213557839
2004_tardes116350,2004_tardes154562,0.388888888888889
2004_tardes116350,2004_tardes158141,0.3689323936863109
2004_tardes116350,2004_tardes1601187965,0.4714045207910317
2004_tardes116350,2004_tardes163410,0.4409585518440984
2004_tardes116350,2004_tardes165797,0.3333333333333334
2004_tardes116350,2004_tardes171205,0.47628967220784024
2004_tardes116350,2004_tardes179116,0.3535533905932738
2004_tardes116350,2004_tardes180073,0.31622776601683794
2004_tardes116350,2004_tardes186888,0.31622776601683794
2004_tardes116350,2004_tardes188101,0.4409585518440984
2004_tardes116350,2004_tardes188127,0.4409585518440984
2004_tardes116350,2004_tardes189069,0.4444444444444446
2004_tardes116350,2004_tardes190292,0.3333333333333334
2004_tardes116350,2004_tardes1909005191,0.3535533905932738
2004_tardes116350,2004_tardes1909027252,0.4082482904638631
2004_tardes116350,2004_tardes1909042147,0.4866642633922875
2004_tardes116350,2004_tardes193980,0.447213595499958
2004_tardes116350,2004_tardes195847,0.40201512610368484
2004_tardes116350,2004_tardes196360,0.4409585518440984
2004_tardes116350,2004_tardes197487,0.27735009811261463
2004_tardes116350,2004_tardes205009,0.4082482904638631
2004_tardes116350,2004_tardes210608,0.5669467095138407
2004_tardes116350,2004_tardes211372,0.4409585518440984
2004_tardes116350,2004_tardes215593,0.3779644730092272
2004_tardes116350,2004_tardes215972,0.41247895569215276
2004_tardes116350,2004_tardes216150,0.388888888888889
2004_tardes116350,2004_tardes216538,0.447213595499958
2004_tardes116350,2004_tardes216847,0.16666666666666666
2004_tardes116350,2004_tardes216975,0.16666666666666666
